# eBE(cm-1)  int. (rel. X0)  beta
37082.401      0.15009      -0.56492
37089.385      0.16612      -0.16989
37096.321      0.14302      -0.30364
37103.209      0.04938      -0.50998
37110.049      0.04097       1.29329
37116.841      0.08239      -0.17910
37123.585      0.09057      -0.70943
37130.281      0.13064      -0.33205
37136.929      0.17727       0.02184
37143.529      0.16613       0.44665
37150.081      0.16681       0.29901
37156.585      0.17320      -0.41739
37163.041      0.14779      -0.17170
37169.449      0.09087       0.90380
37175.809      0.07926       1.02511
37182.121      0.12713       0.13726
37188.385      0.17247      -0.21188
37194.601      0.17181      -0.53962
37200.769      0.17136      -0.33970
37206.889      0.08581       0.34762
37212.961      0.05426       0.40582
37218.985      0.09857      -0.46403
37224.961      0.08447      -0.27425
37230.889      0.12614      -0.30344
37236.769      0.13581      -0.03214
37242.601      0.12977       0.37257
37248.385      0.12758       0.58428
37254.121      0.14725       0.79390
37259.809      0.14804       1.05142
37265.449      0.13336       0.34441
37271.041      0.14448      -0.58213
37276.585      0.14919      -0.71823
37282.081      0.16460      -0.33126
37287.529      0.18088      -0.19105
37292.929      0.12884       0.02450
37298.281      0.07898      -0.65111
37303.585      0.09236      -1.10712
37308.841      0.15380      -0.50484
37314.049      0.14803      -0.27493
37319.209      0.08568       0.45251
37324.321      0.06277       1.95115
37329.385      0.08132       2.20152
37334.401      0.13334       1.02083
37339.369      0.14874       0.78323
37344.289      0.09588       0.49009
37349.161      0.05460      -1.04107
37353.985      0.10086      -1.40548
37358.761      0.17584      -0.38839
37363.489      0.20979       0.02886
37368.169      0.18551      -0.01556
37372.801      0.08990       0.62906
37377.385      0.03381       1.66660
37381.921      0.05676      -0.73726
37386.409      0.10305      -0.90773
37390.849      0.16083      -0.61602
37395.241      0.14351      -0.29541
37399.585      0.13755      -0.36011
37403.881      0.12699      -0.07443
37408.129      0.09329       0.63881
37412.329      0.10062       0.34136
37416.481      0.10587      -0.46623
37420.585      0.08928      -0.64402
37424.641      0.10429      -0.15812
37428.649      0.09689      -0.11297
37432.609      0.10476      -0.25727
37436.521      0.16716      -0.82164
37440.385      0.18672      -0.85380
37444.201      0.10970      -0.51302
37447.969      0.09522       0.29104
37451.689      0.10745       0.68424
37455.361      0.07771       1.18028
37458.985      0.05286      -0.51671
37462.561      0.01388      -8.84047
37466.089      0.00798     -12.10322
37469.569      0.04795      -0.87303
37473.001      0.08466      -0.23870
37476.385      0.12131      -0.43178
37479.721      0.12333      -0.51752
37483.009      0.10530      -0.18270
37486.249      0.11894      -0.01531
37489.441      0.17434      -0.56210
37492.585      0.17715      -0.82088
37495.681      0.11500      -0.70896
37498.729      0.04689       0.57369
37501.729      0.02186       1.18564
37504.681      0.04385       0.05149
37507.585      0.06682       0.11222
37510.441      0.06729      -0.16039
37513.249      0.07661      -0.85845
37516.009      0.08896      -0.73586
37518.721      0.08304      -0.04387
37521.385      0.08654       0.07615
37524.001      0.05911       0.09815
37526.569      0.03286      -1.68068
37529.089      0.03101      -1.63643
37531.561      0.03811      -0.67176
37533.985      0.01175       0.24962
37536.361     -0.01123      -0.11212
37538.689      0.01458       0.01350
37540.969      0.03380      -0.08010
37543.201      0.07279      -0.56569
37545.385      0.08973      -0.66409
37547.521      0.06139      -0.72948
37549.609      0.05247      -0.71826
37551.649      0.04087      -1.16136
37553.641      0.03047      -3.01370
37555.585      0.02119      -3.66005
37557.481      0.01051      -8.66486
37559.329     -0.00606      22.57750
37561.129     -0.01466       6.96102
37562.881      0.01768      -4.57559
37564.585      0.04632      -2.77890
37566.241      0.04451      -4.49945
37567.849      0.04256      -6.32669
37569.409      0.06268      -4.11717
37570.921      0.07967      -2.49764
37572.385      0.08129      -1.98006
37573.801      0.06707      -1.79125
37575.169      0.02540      -2.79047
37576.489     -0.02927       1.77489
37577.761     -0.06320       0.87305
37578.985     -0.06261       1.23429
37580.161     -0.04071       1.89251
37581.289     -0.02444       2.92710
37582.369     -0.01722       3.93302
37583.401     -0.01252       7.38053
37584.385     -0.00707      16.88024
37585.321     -0.01305       9.49816
37586.209     -0.03312       3.15063
37587.049     -0.03599       2.47793
37587.841     -0.01733       5.25268
37588.585     -0.00534      17.03483
37589.281     -0.01376       5.81151
37589.929     -0.02381       3.16644
37590.529     -0.01783       5.24554
37591.081     -0.00913      11.41198
37591.585     -0.00014     730.17816
37592.041      0.00677     -17.12820
37592.449      0.01010     -14.02164
37592.809      0.00356     -48.68373
37593.121     -0.01233      15.68769
37593.385     -0.02976       6.39338
37593.601     -0.04060       4.10419
37593.769     -0.04068       2.93196
37593.889     -0.02803       2.14953
37593.961     -0.00969       1.60282
37593.985     -0.00000       1.70947
