     2.69130314824847        0.700769733835997         0.00000000000000    
     2.73951233985342        0.293061646967146E-01     388.831234889707    
     2.78991378476211        0.620880417244147E-02     795.344088800737    
     2.79029896246176        0.139854607372480E-33     798.450739537219    
     2.79188680981343        0.473855856656139E-29     811.257522352121    
     2.83583888049954        0.162145544303493E-03     1165.75294847100    
     2.84459345535865        0.783926248407750E-03     1236.36297199708    
     2.88457670859453        0.218394815442284E-04     1558.84790097111    
     2.89899912963298        0.641806439880047E-29     1675.17193785671    
     2.89959305793159        0.114370173302789E-25     1679.96226654919    
     2.89963781834933        0.236390065886046E-02     1680.32328169845    
     2.90753439508997        0.194316972933646         1744.01312140007    
     2.93489633990151        0.397630068620026E-06     1964.70088727754    
     2.94326822987873        0.224655972780835E-03     2032.22436588883    
     2.95200022198211        0.282136561124266E-01     2102.65224819867    
     2.95598596820416        0.401069842017459E-02     2134.79928435258    
     2.98524485844091        0.564396382668676E-05     2370.78686355706    
     3.00121062968918        0.447496754607979E-02     2499.55879156004    
     3.01271217436639        0.471940303056108E-06     2592.32450015404    
     3.01598588276714        0.149460535747422E-01     2618.72859526029    
     3.03548414800686        0.713470427996361E-05     2775.99185355124    
     3.04371933505767        0.310949991702445E-03     2842.41275470954    
     3.04590634980464        0.141970038649460E-03     2860.05212215124    
     3.05437123912862        0.699561358821097E-03     2928.32568699378    
     3.05572554324506        0.177724222324600E-02     2939.24882684494    
     3.06332777424507        0.800171583411549E-02     3000.56462097552    
     3.07067484466376        0.206944991115775E-03     3059.82241743749    
     3.08200927970326        0.240702146715115E-07     3151.24030324859    
     3.08639316647646        0.176284380365525E-05     3186.59854201781    
     3.09189402804705        0.391617529770885E-04     3230.96574101537    
     3.10959604591469        0.106397396609373E-03     3373.74136612687    
     3.11266602535748        0.103147410087268E-03     3398.50228532266    
     3.12212327533644        0.204039677877680E-01     3474.77973502800    
     3.12910819637144        0.154454196649720E-03     3531.11661563575    
     3.14366877878699        0.358929459166934E-04     3648.55499310836    
     3.15041276761368        0.103784811741961E-02     3702.94863499008    
     3.16044626608358        0.479017328754588E-01     3783.87381689902    
     3.16575878976409        0.100386810913068E-01     3826.72197664419    
     3.16806049619416        0.768270055567084E-02     3845.28638985596    
     3.18831193528868        0.187476300047197E-03     4008.62437187279    
     3.21008557053040        0.273164113658125E-02     4184.23962691490    
