# eBE(cm-1)  int. (rel. X0)  beta
37462.561      0.07132      -0.03495
37464.331      0.03006      -0.78871
37466.089      0.02965       0.84267
37467.835      0.03499       0.61688
37469.569      0.06960      -0.32484
37471.291      0.04825      -0.59200
37473.001      0.08480      -0.35727
37474.699      0.05204       0.17264
37476.385      0.05124       0.20466
37478.059      0.08600      -0.99250
37479.721      0.04263       1.18367
37481.371      0.02929      -0.96379
37483.009      0.04457       0.71782
37484.635      0.06687      -0.33780
37486.249      0.06344      -0.26102
37487.851      0.07583      -0.09827
37489.441      0.05594       0.15727
37491.019      0.05993      -0.41928
37492.585      0.04484      -0.98891
37494.139      0.04371       0.59124
37495.681      0.05318       0.87894
37497.211      0.06921       0.04597
37498.729      0.04424      -1.85698
37500.235      0.05528       0.33674
37501.729      0.05979      -0.17838
37503.211      0.08322      -0.29947
37504.681      0.02628       0.36751
37506.139      0.06151       0.51232
37507.585      0.05699       0.15028
37509.019      0.06195      -0.71589
37510.441      0.04686      -1.37868
37511.851      0.07994      -0.09898
37513.249      0.02615      -0.43314
37514.635      0.05141       0.69126
37516.009      0.05883       0.45360
37517.371      0.05701      -1.19347
37518.721      0.03067       1.53956
37520.059      0.06193      -0.33665
37521.385      0.04837       0.25116
37522.699      0.06049       0.29675
37524.001      0.05991      -0.68585
37525.291      0.04484      -0.13758
37526.569      0.04232      -0.59919
37527.835      0.01534       2.60079
37529.089      0.06362      -0.06358
37530.331      0.06320       0.24710
37531.561      0.03941      -0.36778
37532.779      0.04417      -0.44706
37533.985      0.06529      -0.31853
37535.179      0.04481       0.28055
37536.361      0.04776      -0.69106
37537.531      0.06117      -0.90001
37538.689      0.05284      -0.69267
37539.835      0.06373      -0.51350
37540.969      0.05213      -0.14352
37542.091      0.01704       1.41732
37543.201      0.04929      -0.34115
37544.299      0.01959      -0.00447
37545.385      0.06924      -1.40489
37546.459      0.03187      -0.39106
37547.521      0.03447       0.92778
37548.571      0.08479      -0.60537
37549.609      0.06661      -0.97954
37550.635      0.00686       4.19858
37551.649      0.02452       0.55843
37552.651      0.03637      -0.12158
37553.641      0.05252       0.03927
37554.619      0.04285       0.25519
37555.585      0.01438      -0.83501
37556.539      0.03812       0.15159
37557.481      0.03889       0.63048
37558.411      0.05059      -1.54877
37559.329      0.07137      -1.06047
37560.235      0.03702      -0.47650
37561.129      0.02894       1.13943
37562.011      0.04640      -0.38416
37562.881     -0.00065       9.25399
37563.739      0.00699      -2.39677
37564.585      0.00508      -2.63614
37565.419      0.04614      -0.57423
37566.241      0.02390      -0.88708
37567.051      0.03902       0.26269
37567.849      0.01340       0.52776
37568.635      0.00338      -0.92753
37569.409     -0.02039       0.64678
37570.171      0.02883      -1.14910
37570.921      0.02525      -0.10879
37571.659     -0.00485       1.50808
37572.385     -0.00116      15.25405
37573.099      0.00817      -4.76892
37573.801      0.02923       0.76038
37574.491     -0.00744      -5.93481
37575.169      0.01154      -0.27990
37575.835      0.00962      -3.25080
37576.489      0.02018       0.55594
37577.131     -0.02398      -1.16892
37577.761     -0.01757      -2.59884
37578.379      0.00912       1.48398
37578.985      0.00931      -2.63755
37579.579     -0.00318      -0.37539
37580.161     -0.00810      -3.74841
37580.731      0.03670      -1.04838
37581.289      0.02722      -1.01832
37581.835      0.00115     -10.49009
37582.369      0.00719       5.27041
37582.891     -0.00007    -617.92213
37583.401      0.01499       2.69896
37583.899     -0.02108      -1.78998
37584.385     -0.00472       0.20769
37584.859      0.01034      -0.17698
37585.321      0.00067       7.40296
37585.771     -0.01325      -1.45476
37586.209      0.01715       0.00769
37586.635     -0.00697      -3.16633
37587.049     -0.00871      -1.45385
37587.451     -0.02724      -0.62335
37587.841      0.00013       7.60852
37588.219      0.03141       1.16113
37588.585     -0.01373      -2.92996
37588.939      0.03182       0.64896
37589.281      0.00389       4.15900
37589.611      0.00079      26.08809
37589.929      0.00834       4.40372
37590.235      0.00834      -0.67869
37590.529     -0.00792      -0.60199
37590.811      0.02212       1.61403
37591.081      0.00090      38.47324
37591.339     -0.00572       0.15293
37591.585      0.03430      -0.91658
37591.819      0.03091      -1.38904
37592.041      0.02704      -0.23900
37592.251      0.01573      -2.23610
37592.449      0.02960      -1.76282
37592.635      0.00540       1.22020
37592.809      0.00101      43.63890
37592.971     -0.00161     -11.37627
37593.121     -0.01515      -1.83449
37593.259     -0.01543      -1.40932
37593.385     -0.01232      -0.88085
37593.499     -0.00281      -2.96370
37593.601      0.00087       5.80825
37593.691      0.00662      -2.73654
37593.769      0.00155     -19.73825
37593.835     -0.00038      97.53396
37593.889     -0.01680       0.72390
37593.931     -0.03790      -0.58636
37593.961     -0.04038      -0.66434
37593.979     -0.02206      -0.65737
37593.985     -0.00000      -1.56103
